fetched_at_et,quote_ts,spot,expiry,type,strike,bid,ask,bid_size,ask_size,last_trade_price,iv,delta,gamma,theta,vega,rho,volume,open_interest
2026-08-14 10:06:52,2026-08-14T09:51:17,777.8401,2026-08-14,C,739.0,38.78,38.99,14.0,14.0,38.98,0.8773,0.9966,0.0007,-0.0148,0.0023,0.0,0.0,737.0
2026-08-14 10:06:52,2026-08-14T09:51:17,777.8401,2026-08-14,P,739.0,0.0,0.01,0.0,1174.0,0.01,0.6241,-0.0034,0.0007,-0.0148,0.0023,0.0,1.0,1705.0
2026-08-14 10:06:52,2026-08-14T09:51:17,777.8401,2026-08-14,C,740.0,37.78,38.01,14.0,14.0,38.45,0.8683,0.9965,0.0007,-0.015,0.0023,0.0,23.0,2140.0
2026-08-14 10:06:52,2026-08-14T09:51:17,777.8401,2026-08-14,P,740.0,0.0,0.01,0.0,3459.0,0.01,0.609,-0.0035,0.0007,-0.015,0.0023,0.0,27.0,16443.0
2026-08-14 10:06:52,2026-08-14T09:51:17,777.8401,2026-08-14,C,741.0,36.8,36.98,14.0,14.0,36.82,0.8074,0.9964,0.0008,-0.0151,0.0024,0.0,0.0,708.0
2026-08-14 10:06:52,2026-08-14T09:51:17,777.8401,2026-08-14,P,741.0,0.0,0.01,0.0,3112.0,0.02,0.5939,-0.0036,0.0008,-0.0151,0.0024,0.0,0.0,2254.0
2026-08-14 10:06:52,2026-08-14T09:51:17,777.8401,2026-08-14,C,742.0,35.78,36.0,14.0,14.0,36.04,0.833,0.9963,0.0008,-0.0153,0.0025,0.0,1.0,1006.0
2026-08-14 10:06:52,2026-08-14T09:51:17,777.8401,2026-08-14,P,742.0,0.0,0.01,0.0,3268.0,0.02,0.5788,-0.0037,0.0008,-0.0153,0.0025,0.0,0.0,5557.0
2026-08-14 10:06:52,2026-08-14T09:51:17,777.8401,2026-08-14,C,743.0,34.78,35.02,14.0,14.0,35.38,0.7864,0.9962,0.0008,-0.0154,0.0025,0.0,10.0,1075.0
2026-08-14 10:06:52,2026-08-14T09:51:17,777.8401,2026-08-14,P,743.0,0.0,0.01,0.0,3222.0,0.01,0.5636,-0.0038,0.0008,-0.0154,0.0025,0.0,10.0,3870.0
2026-08-14 10:06:52,2026-08-14T09:51:17,777.8401,2026-08-14,C,744.0,33.78,33.99,14.0,14.0,34.53,0.7875,0.996,0.0009,-0.0156,0.0026,0.0,2.0,1979.0
2026-08-14 10:06:52,2026-08-14T09:51:17,777.8401,2026-08-14,P,744.0,0.0,0.01,0.0,3175.0,0.01,0.5485,-0.004,0.0009,-0.0156,0.0026,0.0,0.0,4175.0
2026-08-14 10:06:52,2026-08-14T09:51:17,777.8401,2026-08-14,C,745.0,32.8,33.01,40.0,40.0,32.94,0.7295,0.9959,0.001,-0.0157,0.0027,0.0,25.0,1459.0
2026-08-14 10:06:52,2026-08-14T09:51:17,777.8401,2026-08-14,P,745.0,0.0,0.01,0.0,2839.0,0.01,0.5333,-0.0041,0.001,-0.0157,0.0027,0.0,2.0,5889.0
2026-08-14 10:06:52,2026-08-14T09:51:17,777.8401,2026-08-14,C,746.0,31.8,32.02,14.0,14.0,32.37,0.7468,0.9958,0.001,-0.0158,0.0028,0.0,11.0,1514.0
