fetched_at_et,quote_ts,spot,expiry,type,strike,bid,ask,bid_size,ask_size,last_trade_price,iv,delta,gamma,theta,vega,rho,volume,open_interest
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,C,727.0,38.2,38.25,37.0,1.0,39.05,0.8716,0.9958,0.0008,-0.0187,0.002,0.0,2.0,2.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,P,727.0,0.0,0.01,0.0,2340.0,0.03,0.8189,-0.0042,0.0008,-0.0187,0.002,0.0,0.0,5413.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,C,728.0,37.2,37.25,37.0,1.0,38.05,0.8503,0.9957,0.0009,-0.0188,0.002,0.0,2.0,1.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,P,728.0,0.0,0.01,0.0,2466.0,0.01,0.7987,-0.0043,0.0009,-0.0188,0.002,0.0,50.0,8151.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,C,729.0,36.21,36.25,1.0,1.0,37.06,0.829,0.9956,0.0009,-0.0189,0.0021,0.0,10.0,1.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,P,729.0,0.0,0.01,0.0,3214.0,0.01,0.7785,-0.0044,0.0009,-0.0189,0.0021,0.0,12130.0,13019.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,C,730.0,35.21,35.25,1.0,1.0,36.05,0.8077,0.9955,0.001,-0.0189,0.0022,0.0,7.0,1.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,P,730.0,0.0,0.01,0.0,2356.0,0.01,0.7583,-0.0045,0.001,-0.0189,0.0022,0.0,386.0,2251.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,C,731.0,34.21,34.25,1.0,1.0,34.54,0.8187,0.9954,0.001,-0.019,0.0022,0.0,4.0,0.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,P,731.0,0.0,0.01,0.0,2124.0,0.01,0.7381,-0.0046,0.001,-0.019,0.0022,0.0,349.0,3303.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,C,732.0,33.21,33.25,1.0,1.0,33.77,0.7966,0.9952,0.001,-0.019,0.0023,0.0,3.0,1.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,P,732.0,0.0,0.01,0.0,1033.0,0.01,0.7179,-0.0048,0.001,-0.019,0.0023,0.0,13568.0,2468.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,C,733.0,32.21,32.25,1.0,1.0,32.85,0.7437,0.9951,0.0011,-0.0191,0.0023,0.0,7.0,9.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,P,733.0,0.0,0.01,0.0,688.0,0.01,0.6976,-0.0049,0.0011,-0.0191,0.0023,0.0,8233.0,4840.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,C,734.0,31.21,31.25,1.0,1.0,31.36,0.7223,0.995,0.0012,-0.0192,0.0024,0.0,7.0,3.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,P,734.0,0.0,0.01,0.0,1118.0,0.01,0.6774,-0.005,0.0012,-0.0192,0.0024,0.0,1813.0,950.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,C,735.0,30.21,30.25,1.0,1.0,30.7,0.7009,0.9948,0.0012,-0.0192,0.0025,0.0,15.0,13.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,P,735.0,0.01,0.02,2002.0,3182.0,0.02,0.7302,-0.0052,0.0012,-0.0192,0.0025,0.0,913.0,727.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,C,736.0,29.21,29.25,1.0,1.0,29.55,0.6794,0.9946,0.0013,-0.0193,0.0025,0.0,7.0,1.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,P,736.0,0.01,0.02,3082.0,3608.0,0.01,0.7081,-0.0054,0.0013,-0.0193,0.0025,0.0,5074.0,3500.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,C,737.0,28.21,28.25,1.0,1.0,29.09,0.658,0.9945,0.0014,-0.0194,0.0026,0.0,3.0,1.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,P,737.0,0.01,0.02,2392.0,3043.0,0.01,0.6858,-0.0055,0.0014,-0.0194,0.0026,0.0,1181.0,545.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,C,738.0,27.21,27.25,1.0,1.0,27.48,0.6364,0.9943,0.0015,-0.0194,0.0027,0.0,11.0,3.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,P,738.0,0.01,0.02,2634.0,2955.0,0.01,0.6636,-0.0057,0.0015,-0.0194,0.0027,0.0,597.0,395.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,C,739.0,26.21,26.25,1.0,1.0,26.43,0.6149,0.9941,0.0016,-0.0195,0.0028,0.0,3.0,2.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,P,739.0,0.01,0.02,2630.0,2871.0,0.01,0.6413,-0.0059,0.0016,-0.0195,0.0028,0.0,2092.0,2140.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,C,740.0,25.21,25.25,1.0,1.0,25.77,0.6556,0.9939,0.0017,-0.0196,0.0029,0.0,5.0,42.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,P,740.0,0.01,0.02,3155.0,2965.0,0.01,0.619,-0.0061,0.0017,-0.0196,0.0029,0.0,10170.0,4512.0
2026-09-02 12:54:21,2026-09-02T12:38:20,765.1501,2026-09-02,C,741.0,24.21,24.25,1.0,1.0,24.18,0.5717,0.9937,0.0018,-0.0196,0.003,0.0,17.0,39.0
