fetched_at_et,quote_ts,spot,expiry,type,strike,bid,ask,bid_size,ask_size,last_trade_price,iv,delta,gamma,theta,vega,rho,volume,open_interest
2026-09-15 09:50:44,2026-09-15T09:35:20,759.138,2026-09-15,C,722.0,37.03,37.36,22.0,101.0,43.97,0.0,0.997,0.0007,-0.0122,0.002,0.0,0.0,4.0
2026-09-15 09:50:44,2026-09-15T09:35:20,759.138,2026-09-15,P,722.0,0.0,0.01,0.0,1251.0,0.01,0.6023,-0.003,0.0007,-0.0122,0.002,0.0,60.0,2491.0
2026-09-15 09:50:44,2026-09-15T09:35:20,759.138,2026-09-15,C,723.0,36.01,36.36,22.0,22.0,41.11,0.0,0.9969,0.0007,-0.0125,0.0021,0.0,0.0,3.0
2026-09-15 09:50:44,2026-09-15T09:35:20,759.138,2026-09-15,P,723.0,0.0,0.01,0.0,1222.0,0.01,0.5871,-0.0031,0.0007,-0.0125,0.0021,0.0,501.0,805.0
2026-09-15 09:50:44,2026-09-15T09:35:20,759.138,2026-09-15,C,724.0,35.02,35.36,22.0,104.0,40.6,0.0,0.9967,0.0007,-0.0127,0.0022,0.0,0.0,6.0
2026-09-15 09:50:44,2026-09-15T09:35:20,759.138,2026-09-15,P,724.0,0.0,0.01,0.0,1959.0,0.01,0.5719,-0.0033,0.0007,-0.0127,0.0022,0.0,5.0,1796.0
2026-09-15 09:50:44,2026-09-15T09:35:20,759.138,2026-09-15,C,725.0,34.01,34.36,22.0,22.0,36.51,0.0,0.9966,0.0008,-0.013,0.0023,0.0,0.0,27.0
2026-09-15 09:50:44,2026-09-15T09:35:20,759.138,2026-09-15,P,725.0,0.0,0.01,0.0,1793.0,0.01,0.5566,-0.0034,0.0008,-0.013,0.0023,0.0,4.0,1196.0
2026-09-15 09:50:44,2026-09-15T09:35:20,759.138,2026-09-15,C,726.0,33.02,33.36,22.0,104.0,32.89,0.0,0.9965,0.0008,-0.0132,0.0024,0.0,10.0,10.0
2026-09-15 09:50:44,2026-09-15T09:35:20,759.138,2026-09-15,P,726.0,0.0,0.01,0.0,1701.0,0.01,0.5414,-0.0035,0.0008,-0.0132,0.0024,0.0,105.0,16496.0
2026-09-15 09:50:44,2026-09-15T09:35:20,759.138,2026-09-15,C,727.0,32.04,32.36,22.0,104.0,31.95,0.0,0.9963,0.0009,-0.0135,0.0024,0.0,16.0,9.0
2026-09-15 09:50:44,2026-09-15T09:35:20,759.138,2026-09-15,P,727.0,0.0,0.01,0.0,1520.0,0.01,0.5261,-0.0037,0.0009,-0.0135,0.0024,0.0,105.0,29180.0
2026-09-15 09:50:44,2026-09-15T09:35:20,759.138,2026-09-15,C,728.0,31.02,31.36,22.0,102.0,30.94,0.0,0.9962,0.001,-0.0138,0.0025,0.0,6.0,10.0
2026-09-15 09:50:44,2026-09-15T09:35:20,759.138,2026-09-15,P,728.0,0.0,0.01,0.0,1635.0,0.01,0.5108,-0.0038,0.001,-0.0138,0.0025,0.0,40.0,1126.0
2026-09-15 09:50:44,2026-09-15T09:35:20,759.138,2026-09-15,C,729.0,30.11,30.25,9.0,22.0,36.64,0.6414,0.996,0.001,-0.014,0.0026,0.0,0.0,11.0
2026-09-15 09:50:44,2026-09-15T09:35:20,759.138,2026-09-15,P,729.0,0.0,0.01,0.0,1591.0,0.01,0.4956,-0.004,0.001,-0.014,0.0026,0.0,626.0,1595.0
2026-09-15 09:50:44,2026-09-15T09:35:20,759.138,2026-09-15,C,730.0,29.12,29.25,28.0,41.0,29.5,0.5975,0.9958,0.0011,-0.0143,0.0028,0.0,10.0,64.0
